Team,Chelsea_21_22,Manchester City_21_22,Liverpool_21_22,West Ham_21_22,Arsenal_21_22,Tottenham_21_22,Wolves_21_22,Manchester Utd_21_22,Brighton_21_22,Leicester City_21_22,Brentford_21_22,Crystal Palace_21_22,Aston Villa_21_22,Everton_21_22,Southampton_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Norwich City_21_22,Newcastle Utd_21_22
Bournemouth_19_20,23.769728648009426,19.748417658131498,26.627053911388696,10.677078252031311,7.0710678118654755,6.708203932499369,7.54983443527075,7.3484692283495345,5.385164807134504,7.483314773547883,1.0,3.605551275463989,4.47213595499958,3.1622776601683795,5.477225575051661,7.874007874011811,6.4031242374328485,7.0,15.165750888103101,15.652475842498529
Brighton_19_20,26.019223662515376,22.0,28.442925306655784,12.409673645990857,8.246211251235321,7.54983443527075,9.1104335791443,7.3484692283495345,6.557438524302,7.0710678118654755,3.0,4.123105625617661,3.7416573867739413,1.4142135623730951,4.242640687119285,6.164414002968976,4.358898943540674,5.196152422706632,12.806248474865697,13.45362404707371
Crystal Palace_19_20,28.178005607210743,23.93741840717165,31.654383582688826,15.394804318340652,9.0,7.3484692283495345,7.874007874011811,11.180339887498949,5.0990195135927845,10.723805294763608,6.164414002968976,8.12403840463596,7.681145747868608,5.385164807134504,1.0,9.433981132056603,3.7416573867739413,6.164414002968976,11.532562594670797,14.7648230602334
Newcastle Utd_19_20,29.154759474226502,24.919871588754223,32.155870381627054,15.7797338380595,9.433981132056603,7.874007874011811,9.486832980505138,10.63014581273465,6.782329983125268,9.9498743710662,6.782329983125268,8.12403840463596,7.14142842854285,5.0,2.23606797749979,8.306623862918075,3.1622776601683795,5.830951894845301,10.04987562112089,13.341664064126334
Aston Villa_19_20,25.0,21.400934559032695,26.019223662515376,11.045361017187261,10.295630140987,10.44030650891055,12.206555615733702,4.898979485566356,10.04987562112089,5.0990195135927845,4.123105625617661,2.23606797749979,2.449489742783178,3.1622776601683795,8.246211251235321,4.242640687119285,7.280109889280518,6.4031242374328485,14.7648230602334,12.68857754044952
Everton_19_20,28.372521918222215,24.289915602982237,30.870698080866262,14.7648230602334,9.695359714832659,8.54400374531753,10.04987562112089,9.16515138991168,7.280109889280518,8.602325267042627,5.385164807134504,6.4031242374328485,5.477225575051661,3.1622776601683795,2.8284271247461903,6.48074069840786,2.23606797749979,4.123105625617661,10.488088481701515,12.206555615733702
West Ham_19_20,28.948229652260256,25.15949125081825,29.966648127543394,14.594519519326424,11.704699910719626,11.224972160321824,13.638181696985855,7.14142842854285,11.045361017187261,6.4031242374328485,6.782329983125268,5.830951894845301,4.123105625617661,3.605551275463989,7.14142842854285,2.23606797749979,5.0990195135927845,4.69041575982343,10.63014581273465,9.273618495495704
Norwich City_19_20,35.397740040855716,31.591137997862628,35.90264614203248,20.83266665599966,17.146428199482248,16.278820596099706,18.894443627691185,12.806248474865697,16.15549442140351,11.74734012447073,13.152946437965905,12.36931687685298,10.488088481701515,9.899494936611665,10.954451150103322,7.0710678118654755,8.306623862918075,8.06225774829855,6.164414002968976,4.58257569495584
Southampton_19_20,37.960505792204614,34.23448553724738,37.907782842049734,23.280893453645632,19.8997487421324,19.1049731745428,21.97726097583591,15.033296378372908,19.261360284258224,13.92838827718412,16.15549442140351,15.132745950421556,13.19090595827292,12.884098726725126,14.071247279470288,9.486832980505138,11.445523142259598,11.090536506409418,7.211102550927978,4.123105625617661
Watford_19_20,38.13135192987524,34.10278580995987,39.824615503479755,24.1039415863879,18.841443681416774,17.378147196982766,18.867962264113206,16.881943016134134,16.1245154965971,15.905973720586866,15.033296378372908,15.297058540778355,13.74772708486752,12.206555615733702,10.44030650891055,11.357816691600547,8.246211251235321,8.717797887081348,1.7320508075688772,7.874007874011811
Liverpool_20_21,14.2828568570857,12.206555615733702,12.806248474865697,7.681145747868608,15.0,17.204650534085253,20.049937655763422,13.152946437965905,20.346989949375804,14.035668847618199,17.08800749063506,15.620499351813308,16.401219466856727,18.411952639521967,22.825424421026653,19.261360284258224,23.366642891095847,23.452078799117146,30.14962686336267,27.92848008753788
Manchester Utd_20_21,16.76305461424021,14.352700094407323,15.0,7.0710678118654755,13.92838827718412,16.0312195418814,19.313207915827967,10.677078252031311,19.209372712298546,11.489125293076057,15.394804318340652,13.601470508735444,14.142135623730951,16.30950643030009,21.02379604162864,16.673332000533065,21.283796653792763,21.283796653792763,27.676705006196094,25.15949125081825
Aston Villa_20_21,10.246950765959598,7.211102550927978,12.529964086141668,4.69041575982343,12.806248474865697,14.866068747318506,15.84297951775486,12.884098726725126,16.583123951777,14.071247279470288,14.035668847618199,13.45362404707371,15.033296378372908,16.431676725154983,20.049937655763422,18.601075237738275,21.047565179849187,21.047565179849187,29.189039038652847,27.586228448267445
Tottenham_20_21,10.488088481701515,6.708203932499369,14.352700094407323,4.58257569495584,11.357816691600547,13.341664064126334,13.92838827718412,12.84523257866513,14.89966442575134,13.96424004376894,13.038404810405298,12.884098726725126,14.52583904633395,15.652475842498529,18.788294228055936,18.35755975068582,20.049937655763422,20.248456731316587,28.372521918222215,27.386127875258307
Leicester City_20_21,15.132745950421556,11.575836902790225,16.64331697709324,1.4142135623730951,9.055385138137417,11.180339887498949,13.601470508735444,8.366600265340756,13.74772708486752,9.38083151964686,10.63014581273465,9.643650760992955,10.770329614269007,12.409673645990857,16.431676725154983,14.352700094407323,17.233687939614086,17.46424919657298,24.779023386727733,23.430749027719962
Southampton_20_21,15.524174696260024,12.24744871391589,16.15549442140351,2.449489742783178,10.099504938362077,12.206555615733702,14.866068747318506,8.246211251235321,14.866068747318506,9.273618495495704,11.357816691600547,10.04987562112089,11.045361017187261,12.884098726725126,17.204650534085253,14.352700094407323,17.804493814764857,17.916472867168917,25.099800796022265,23.345235059857504
Manchester City_20_21,15.556349186104045,11.180339887498949,20.639767440550294,6.4031242374328485,6.4031242374328485,7.874007874011811,7.615773105863909,11.357816691600547,8.831760866327848,12.12435565298214,8.831760866327848,9.899494936611665,11.445523142259598,11.704699910719626,13.45362404707371,15.652475842498529,15.297058540778355,16.06237840420901,23.769728648009426,24.372115213907882
Everton_20_21,16.792855623746664,13.152946437965905,18.16590212458495,2.23606797749979,8.06225774829855,10.099504938362077,12.884098726725126,6.708203932499369,12.727922061357855,7.681145747868608,9.273618495495704,8.12403840463596,9.1104335791443,10.816653826391969,15.0,12.68857754044952,15.684387141358123,15.937377450509228,23.08679276123039,21.77154105707724
Chelsea_20_21,13.038404810405298,9.9498743710662,14.628738838327793,3.0,11.445523142259598,13.341664064126334,14.2828568570857,10.246950765959598,14.560219778561036,11.532562594670797,11.224972160321824,10.488088481701515,12.206555615733702,13.601470508735444,17.46424919657298,15.652475842498529,18.2208671582886,18.0,26.43860813280457,24.535688292770594
West Ham_20_21,17.378147196982766,13.45362404707371,19.949937343260004,3.605551275463989,6.4031242374328485,8.12403840463596,9.899494936611665,6.708203932499369,9.695359714832659,7.681145747868608,6.48074069840786,6.164414002968976,7.681145747868608,8.774964387392123,12.36931687685298,11.704699910719626,13.341664064126334,13.638181696985855,21.470910553583888,20.73644135332772
Wolves_20_21,23.83275057562597,19.4164878389476,27.85677655436824,11.445523142259598,3.605551275463989,2.0,5.0990195135927845,9.643650760992955,3.7416573867739413,9.433981132056603,5.656854249492381,7.483314773547883,7.54983443527075,6.557438524302,6.4031242374328485,11.090536506409418,8.602325267042627,10.488088481701515,16.0312195418814,18.547236990991408
Crystal Palace_20_21,21.37755832643195,17.4928556845359,23.430749027719962,7.3484692283495345,6.48074069840786,7.280109889280518,9.433981132056603,4.47213595499958,8.06225774829855,5.0990195135927845,3.0,2.23606797749979,3.7416573867739413,4.69041575982343,8.94427190999916,7.874007874011811,9.433981132056603,9.643650760992955,17.4928556845359,16.76305461424021
Newcastle Utd_20_21,25.079872407968907,21.118712081942874,26.551836094703507,10.488088481701515,7.3484692283495345,7.54983443527075,11.357816691600547,4.0,9.433981132056603,3.1622776601683795,5.385164807134504,4.123105625617661,2.449489742783178,3.7416573867739413,8.246211251235321,5.477225575051661,8.06225774829855,8.774964387392123,14.352700094407323,14.035668847618199
Leeds United_20_21,24.71841418861655,21.400934559032695,24.06241883103193,10.198039027185569,11.575836902790225,12.449899597988733,15.905973720586866,2.449489742783178,14.177446878757825,2.449489742783178,8.660254037844387,5.916079783099616,5.0990195135927845,7.483314773547883,12.884098726725126,5.656854249492381,11.874342087037917,11.357816691600547,17.26267650163207,13.96424004376894
Arsenal_20_21,27.874719729532707,23.706539182259394,31.701734968294716,15.811388300841896,9.899494936611665,8.306623862918075,7.280109889280518,12.328828005937952,4.58257569495584,12.083045973594572,6.4031242374328485,8.774964387392123,8.831760866327848,6.48074069840786,2.0,10.677078252031311,4.58257569495584,6.4031242374328485,12.727922061357855,15.7797338380595
Burnley_20_21,31.843366656181317,27.586228448267445,35.35533905932738,19.1049731745428,12.36931687685298,10.488088481701515,10.677078252031311,14.247806848775006,8.12403840463596,13.601470508735444,9.695359714832659,11.40175425099138,10.63014581273465,8.306623862918075,3.3166247903554,11.180339887498949,4.242640687119285,6.782329983125268,9.0,14.071247279470288
Brighton_20_21,29.546573405388315,25.768197453450252,31.064449134018133,15.811388300841896,12.649110640673518,11.874342087037917,13.076696830622021,9.273618495495704,10.344080432788601,8.831760866327848,6.708203932499369,6.708203932499369,5.830951894845301,4.242640687119285,5.830951894845301,4.69041575982343,3.3166247903554,1.7320508075688772,10.198039027185569,9.433981132056603
Fulham_20_21,33.03028912982749,29.154759474226502,34.79942528261063,19.390719429665317,15.165750888103101,13.96424004376894,14.866068747318506,12.727922061357855,12.041594578792296,12.083045973594572,9.9498743710662,10.344080432788601,9.273618495495704,7.483314773547883,6.48074069840786,7.483314773547883,3.605551275463989,3.0,7.0710678118654755,8.18535277187245
West Brom_20_21,37.5632799419859,33.67491648096547,38.82009788756334,23.49468024894146,19.026297590440446,17.74823934929885,19.209372712298546,16.06237840420901,16.401219466856727,15.165750888103101,14.52583904633395,14.52583904633395,13.038404810405298,11.661903789690601,10.677078252031311,10.198039027185569,8.06225774829855,7.810249675906654,3.7416573867739413,5.916079783099616
Sheffield Utd_20_21,42.16633728461603,38.379682124790975,43.840620433565945,28.930952282978865,24.43358344574123,22.93468988235943,23.021728866442675,22.11334438749598,20.346989949375804,21.42428528562855,19.339079605813716,19.849433241279208,18.841443681416774,17.11724276862369,14.866068747318506,16.278820596099706,12.727922061357855,12.083045973594572,8.54400374531753,10.677078252031311
