Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Tottenham_21_22,Arsenal_21_22,West Ham_21_22,Manchester Utd_21_22,Wolves_21_22,Brighton_21_22,Leicester City_21_22,Crystal Palace_21_22,Brentford_21_22,Aston Villa_21_22,Southampton_21_22,Everton_21_22,Leeds United_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Manchester City_19_20,14.352700094407323,7.874007874011811,14.45683229480096,26.095976701399778,20.223748416156685,19.4164878389476,23.430749027719962,40.311288741492746,33.97057550292606,26.43860813280457,29.427877939124322,32.78719262151,32.155870381627054,36.72873534441391,35.58089374931439,38.961519477556315,40.162171256046406,44.01136216933077,46.67976006793523,55.50675634551167
Chelsea_19_20,27.184554438136374,22.15851980616034,18.920887928424502,9.486832980505138,5.0990195135927845,2.449489742783178,3.1622776601683795,23.366642891095847,15.588457268119896,11.40175425099138,10.816653826391969,13.490737563232042,13.152946437965905,17.146428199482248,17.291616465790582,20.322401432901575,22.891046284519195,25.495097567963924,29.359836511806396,36.52396473549935
Wolves_19_20,29.563490998188964,25.019992006393608,20.273134932713294,7.0,5.916079783099616,5.196152422706632,3.3166247903554,18.138357147217054,10.295630140987,13.601470508735444,7.874007874011811,9.433981132056603,10.770329614269007,13.674794331177344,15.684387141358123,18.81488772222678,21.470910553583888,21.61018278497431,28.0178514522438,34.132096331752024
Tottenham_19_20,28.372521918222215,22.825424421026653,20.09975124224178,11.74734012447073,7.483314773547883,2.8284271247461903,4.47213595499958,23.874672772626646,15.7797338380595,9.899494936611665,9.219544457292887,12.569805089976535,11.789826122551595,16.24807680927192,15.7797338380595,19.209372712298546,21.118712081942874,24.08318915758459,27.820855486487112,35.52463933666322
Sheffield Utd_19_20,32.83291031876401,29.563490998188964,22.825424421026653,9.1104335791443,12.36931687685298,13.74772708486752,12.36931687685298,9.539392014169456,4.69041575982343,21.840329667841555,12.328828005937952,10.816653826391969,14.89966442575134,14.730919862656235,19.748417658131498,22.44994432064365,25.0,20.12461179749811,31.064449134018133,34.79942528261063
Manchester Utd_19_20,29.698484809834994,24.859605789312106,20.322401432901575,9.0,7.280109889280518,5.385164807134504,5.0,18.35755975068582,10.488088481701515,13.674794331177344,7.0710678118654755,9.1104335791443,10.488088481701515,13.601470508735444,15.427248620541512,18.920887928424502,21.0,20.904544960366874,27.76688675382964,34.19064199455752
Crystal Palace_19_20,40.13726448077895,36.59234892706397,30.23243291566195,13.490737563232042,17.60681686165901,18.16590212458495,15.165750888103101,7.874007874011811,3.3166247903554,21.95449840010015,12.041594578792296,8.366600265340756,12.68857754044952,9.899494936611665,16.34013463836819,17.916472867168917,20.8806130178211,14.352700094407323,25.88435821108957,27.892651361962706
Newcastle Utd_19_20,41.24318125460256,36.89173349139343,31.78049716414141,14.352700094407323,17.146428199482248,16.431676725154983,12.569805089976535,15.165750888103101,8.306623862918075,16.1245154965971,8.306623862918075,4.898979485566356,7.0,4.242640687119285,9.848857801796104,11.0,14.7648230602334,12.409673645990857,19.79898987322333,23.280893453645632
Arsenal_19_20,37.54996671103717,32.526911934581186,28.337254630609507,13.45362404707371,13.96424004376894,11.789826122551595,8.660254037844387,18.24828759089466,9.899494936611665,11.357816691600547,2.449489742783178,3.0,2.8284271247461903,5.916079783099616,7.874007874011811,11.045361017187261,13.601470508735444,14.247806848775006,20.024984394500787,26.095976701399778
Burnley_19_20,39.774363602702685,34.84250278036869,30.643106892089126,14.730919862656235,15.84297951775486,13.96424004376894,10.344080432788601,18.788294228055936,10.862780491200215,11.704699910719626,5.0990195135927845,4.123105625617661,2.8284271247461903,4.358898943540674,6.48074069840786,8.831760866327848,12.206555615733702,13.379088160259652,18.138357147217054,23.769728648009426
Everton_19_20,41.892720131306824,37.027017163147235,32.526911934581186,16.431676725154983,18.05547008526779,16.30950643030009,12.884098726725126,17.60681686165901,10.344080432788601,14.212670403551895,6.4031242374328485,3.7416573867739413,4.123105625617661,1.4142135623730951,6.557438524302,8.54400374531753,11.489125293076057,10.488088481701515,17.146428199482248,21.95449840010015
Southampton_19_20,45.05552130427524,39.6232255123179,36.565010597564445,21.42428528562855,21.748563170931547,19.1049731745428,15.7797338380595,25.67099530598687,18.275666882497067,10.816653826391969,10.954451150103322,11.180339887498949,7.3484692283495345,8.54400374531753,3.7416573867739413,2.8284271247461903,7.0,14.594519519326424,11.874342087037917,19.261360284258224
Bournemouth_19_20,42.720018726587654,37.960505792204614,33.075670817082454,17.549928774784245,19.44222209522358,17.832554500127006,14.89966442575134,15.620499351813308,9.219544457292887,17.146428199482248,7.681145747868608,4.242640687119285,6.708203932499369,3.1622776601683795,9.0,11.090536506409418,12.884098726725126,8.12403840463596,18.384776310850235,22.360679774997898
Brighton_19_20,42.05948168962618,37.0,32.64965543462902,17.549928774784245,18.708286933869708,16.55294535724685,13.638181696985855,18.0,10.816653826391969,14.491376746189438,5.916079783099616,3.7416573867739413,4.123105625617661,2.449489742783178,6.4031242374328485,9.1104335791443,10.862780491200215,9.273618495495704,16.911534525287763,22.181073012818835
West Ham_19_20,45.0,39.761790704142086,35.86084215408221,20.346989949375804,21.400934559032695,19.026297590440446,15.811388300841896,21.307275752662516,14.45683229480096,14.0,8.774964387392123,7.483314773547883,5.385164807134504,3.7416573867739413,3.605551275463989,5.0,7.3484692283495345,9.273618495495704,12.96148139681572,18.708286933869708
Aston Villa_19_20,43.669211121796096,37.986839826445156,34.899856733230294,21.118712081942874,20.92844953645635,17.72004514666935,15.165750888103101,24.124676163629637,16.583123951777,11.045361017187261,8.06225774829855,8.831760866327848,5.0,7.0710678118654755,1.7320508075688772,5.744562646538029,6.0,11.916375287812984,12.884098726725126,20.83266665599966
Watford_19_20,55.14526271584895,50.16971197844373,45.65084884205331,29.086079144497972,31.368774282716245,29.5296461204668,26.153393661244042,24.289915602982237,20.71231517720798,24.372115213907882,19.0,16.431676725154983,16.09347693943108,12.0,13.45362404707371,11.532562594670797,11.74734012447073,7.211102550927978,11.575836902790225,10.295630140987
Norwich City_19_20,53.49766350038102,47.81213235152768,44.66542286825459,29.68164415931166,30.380915061926625,27.477263328068172,24.55605831561735,29.274562336608895,23.452078799117146,19.209372712298546,17.4928556845359,16.76305461424021,14.142135623730951,12.767145334803704,9.486832980505138,7.3484692283495345,4.58257569495584,11.445523142259598,4.123105625617661,11.874342087037917
Manchester City_20_21,15.264337522473747,14.317821063276353,6.0,14.352700094407323,12.328828005937952,15.748015748023622,18.2208671582886,25.573423705088842,22.38302928559939,28.178005607210743,24.515301344262525,25.729360660537214,27.76688675382964,30.199337741083,32.69556544854363,35.84689665786984,38.39270764090493,37.14835124201342,45.05552130427524,50.85272854036448
Manchester Utd_20_21,20.346989949375804,16.673332000533065,13.45362404707371,11.180339887498949,6.708203932499369,9.219544457292887,11.0,27.367864366808018,21.213203435596427,18.841443681416774,19.339079605813716,21.42428528562855,21.6794833886788,25.15949125081825,25.80697580112788,28.460498941515414,31.448370387032774,33.66006535941367,37.66961640367472,44.41846462902562
Leicester City_20_21,19.672315572906,16.09347693943108,11.045361017187261,9.273618495495704,4.69041575982343,8.12403840463596,10.488088481701515,24.289915602982237,18.627936010197157,19.949937343260004,18.027756377319946,19.849433241279208,20.904544960366874,24.041630560342615,25.514701644346147,28.513154858766505,31.240998703626616,31.96873472629156,37.76241517699841,44.204072210600685
