Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,West Ham_21_22,Brighton_21_22,Tottenham_21_22,Everton_21_22,Manchester Utd_21_22,Leicester City_21_22,Arsenal_21_22,Wolves_21_22,Brentford_21_22,Aston Villa_21_22,Watford_21_22,Crystal Palace_21_22,Southampton_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Wolves_19_20,17.97220075561143,19.0,14.45683229480096,7.483314773547883,5.830951894845301,5.0990195135927845,4.69041575982343,5.830951894845301,5.196152422706632,3.7416573867739413,4.69041575982343,3.3166247903554,3.3166247903554,5.0990195135927845,3.0,5.0,6.928203230275509,9.1104335791443,10.677078252031311,17.378147196982766
Manchester Utd_19_20,18.681541692269406,20.46948949045872,15.0,9.273618495495704,5.0990195135927845,6.48074069840786,8.12403840463596,9.38083151964686,8.774964387392123,5.656854249492381,3.1622776601683795,2.23606797749979,6.708203932499369,8.246211251235321,5.196152422706632,4.123105625617661,7.874007874011811,9.0,12.569805089976535,18.0
Everton_19_20,21.656407827707714,23.043437243605826,18.027756377319946,11.045361017187261,6.48074069840786,5.0990195135927845,8.12403840463596,9.16515138991168,8.306623862918075,4.47213595499958,5.0990195135927845,5.385164807134504,5.385164807134504,5.656854249492381,3.3166247903554,2.23606797749979,4.242640687119285,6.4031242374328485,9.695359714832659,14.142135623730951
Brighton_19_20,21.118712081942874,22.44994432064365,17.4928556845359,10.816653826391969,6.708203932499369,6.082762530298219,8.06225774829855,9.1104335791443,8.366600265340756,5.196152422706632,5.0,4.69041575982343,5.0990195135927845,5.916079783099616,2.8284271247461903,1.4142135623730951,4.58257569495584,6.164414002968976,9.643650760992955,14.798648586948742
Southampton_19_20,23.68543856465402,24.351591323771842,20.223748416156685,12.884098726725126,9.899494936611665,7.615773105863909,8.717797887081348,9.273618495495704,8.54400374531753,6.782329983125268,8.602325267042627,8.306623862918075,4.58257569495584,3.7416573867739413,3.0,4.123105625617661,1.4142135623730951,4.58257569495584,6.0,11.575836902790225
Newcastle Utd_19_20,25.317977802344327,26.77685567799177,21.656407827707714,14.7648230602334,9.486832980505138,8.12403840463596,11.661903789690601,12.569805089976535,11.704699910719626,7.874007874011811,8.12403840463596,8.774964387392123,8.306623862918075,7.874007874011811,6.082762530298219,3.605551275463989,3.7416573867739413,4.58257569495584,9.38083151964686,11.224972160321824
Norwich City_19_20,26.795522013948524,26.645825188948457,23.62202362203543,16.0312195418814,14.45683229480096,11.357816691600547,11.090536506409418,11.0,10.488088481701515,10.63014581273465,13.45362404707371,13.038404810405298,7.3484692283495345,5.385164807134504,7.3484692283495345,9.273618495495704,5.385164807134504,7.3484692283495345,3.3166247903554,9.643650760992955
Watford_19_20,31.176914536239792,31.591137997862628,27.748873851023216,20.273134932713294,16.76305461424021,14.177446878757825,15.7797338380595,16.0312195418814,15.362291495737216,13.74772708486752,15.524174696260024,15.620499351813308,11.661903789690601,10.04987562112089,10.488088481701515,10.295630140987,6.557438524302,6.324555320336759,6.082762530298219,4.123105625617661
Tottenham_20_21,6.6332495807108,6.782329983125268,5.0990195135927845,5.916079783099616,13.0,13.601470508735444,9.848857801796104,9.848857801796104,10.392304845413264,13.152946437965905,13.892443989449804,12.806248474865697,14.142135623730951,15.652475842498529,15.684387141358123,17.944358444926362,19.672315572906,22.090722034374522,21.840329667841555,29.68164415931166
Liverpool_20_21,13.30413469565007,11.704699910719626,12.041594578792296,8.366600265340756,14.7648230602334,13.341664064126334,8.717797887081348,7.874007874011811,8.54400374531753,12.884098726725126,15.556349186104045,14.594519519326424,12.84523257866513,13.490737563232042,15.0,18.138357147217054,18.384776310850235,21.283796653792763,19.28730152198591,27.09243436828813
Chelsea_20_21,8.12403840463596,7.0710678118654755,6.6332495807108,6.082762530298219,13.379088160259652,13.674794331177344,9.0,8.774964387392123,9.486832980505138,13.0,13.96424004376894,12.569805089976535,13.038404810405298,14.594519519326424,14.7648230602334,17.320508075688775,18.788294228055936,21.118712081942874,20.42057785666214,28.722813232690143
Leicester City_20_21,11.045361017187261,11.224972160321824,8.48528137423857,3.0,9.9498743710662,9.539392014169456,5.385164807134504,5.385164807134504,5.830951894845301,9.0,10.723805294763608,9.695359714832659,9.899494936611665,11.180339887498949,11.575836902790225,14.142135623730951,15.394804318340652,18.05547008526779,17.578395831246947,25.15949125081825
Southampton_20_21,12.68857754044952,12.84523257866513,9.9498743710662,3.1622776601683795,9.16515138991168,8.246211251235321,3.7416573867739413,3.7416573867739413,4.123105625617661,7.615773105863909,9.797958971132712,8.774964387392123,8.306623862918075,9.486832980505138,10.04987562112089,12.767145334803704,13.784048752090222,16.522711641858304,15.937377450509228,23.452078799117146
Everton_20_21,14.866068747318506,13.74772708486752,12.68857754044952,6.782329983125268,12.24744871391589,10.488088481701515,4.898979485566356,3.7416573867739413,4.58257569495584,9.695359714832659,12.569805089976535,11.357816691600547,8.54400374531753,9.273618495495704,10.816653826391969,14.177446878757825,14.212670403551895,17.0,14.966629547095765,23.108440016582687
Manchester Utd_20_21,15.937377450509228,15.684387141358123,13.2664991614216,6.082762530298219,9.9498743710662,7.681145747868608,3.0,2.23606797749979,2.449489742783178,7.0,10.344080432788601,9.486832980505138,6.782329983125268,7.280109889280518,8.831760866327848,12.0,12.041594578792296,15.033296378372908,13.601470508735444,21.0
Aston Villa_20_21,12.569805089976535,11.575836902790225,10.295630140987,5.385164807134504,11.704699910719626,11.0,5.196152422706632,4.58257569495584,5.477225575051661,10.04987562112089,11.874342087037917,10.295630140987,8.831760866327848,10.246950765959598,10.862780491200215,13.92838827718412,14.730919862656235,17.146428199482248,15.84297951775486,24.351591323771842
Manchester City_20_21,13.30413469565007,14.317821063276353,9.9498743710662,2.449489742783178,6.324555320336759,6.324555320336759,3.1622776601683795,4.242640687119285,4.123105625617661,5.477225575051661,6.6332495807108,5.385164807134504,6.708203932499369,8.366600265340756,7.810249675906654,9.9498743710662,11.74734012447073,14.177446878757825,14.7648230602334,21.95449840010015
West Ham_20_21,13.30413469565007,14.45683229480096,9.848857801796104,3.1622776601683795,6.164414002968976,6.782329983125268,4.0,5.0990195135927845,5.0,5.830951894845301,6.164414002968976,4.58257569495584,6.708203932499369,8.602325267042627,7.54983443527075,9.433981132056603,11.575836902790225,13.74772708486752,14.696938456699069,21.95449840010015
Wolves_20_21,17.578395831246947,19.72308292331602,13.892443989449804,7.615773105863909,1.4142135623730951,3.1622776601683795,7.211102550927978,8.602325267042627,7.810249675906654,3.1622776601683795,1.4142135623730951,3.0,7.54983443527075,8.602325267042627,6.708203932499369,6.4031242374328485,9.273618495495704,11.357816691600547,14.2828568570857,19.026297590440446
Arsenal_20_21,18.05547008526779,20.09975124224178,14.352700094407323,8.06225774829855,2.23606797749979,3.605551275463989,7.280109889280518,8.660254037844387,7.874007874011811,3.3166247903554,1.0,2.449489742783178,7.0710678118654755,8.18535277187245,6.0,5.477225575051661,8.54400374531753,10.488088481701515,13.601470508735444,18.411952639521967
Crystal Palace_20_21,17.378147196982766,18.384776310850235,13.92838827718412,6.4031242374328485,5.385164807134504,3.605551275463989,3.3166247903554,4.58257569495584,3.7416573867739413,2.23606797749979,5.0,4.242640687119285,3.7416573867739413,5.0,4.242640687119285,6.48074069840786,7.810249675906654,10.488088481701515,11.445523142259598,17.916472867168917
Leeds United_20_21,19.949937343260004,19.748417658131498,16.911534525287763,9.433981132056603,10.246950765959598,7.54983443527075,4.358898943540674,4.123105625617661,3.7416573867739413,6.4031242374328485,9.643650760992955,8.602325267042627,2.449489742783178,2.23606797749979,4.69041575982343,8.366600265340756,7.280109889280518,10.099504938362077,8.18535277187245,16.15549442140351
Newcastle Utd_20_21,20.83266665599966,21.6794833886788,17.378147196982766,9.848857801796104,7.280109889280518,4.58257569495584,5.916079783099616,6.708203932499369,5.830951894845301,3.605551275463989,6.4031242374328485,6.164414002968976,3.1622776601683795,3.0,2.449489742783178,4.69041575982343,4.58257569495584,7.615773105863909,8.660254037844387,14.45683229480096
Brighton_20_21,20.322401432901575,20.518284528683193,17.05872210923198,9.899494936611665,9.38083151964686,7.483314773547883,5.477225575051661,5.830951894845301,5.385164807134504,6.164414002968976,8.246211251235321,7.0,1.0,2.449489742783178,2.23606797749979,5.916079783099616,5.477225575051661,7.810249675906654,7.3484692283495345,15.297058540778355
Burnley_20_21,29.086079144497972,30.099833886584822,25.495097567963924,18.35755975068582,13.74772708486752,11.874342087037917,14.52583904633395,15.132745950421556,14.352700094407323,11.532562594670797,12.36931687685298,12.727922061357855,10.488088481701515,9.433981132056603,8.602325267042627,7.0710678118654755,4.58257569495584,3.7416573867739413,7.681145747868608,7.0
Fulham_20_21,27.294688127912362,27.51363298439521,23.93741840717165,16.792855623746664,14.212670403551895,12.083045973594572,12.328828005937952,12.569805089976535,12.041594578792296,11.224972160321824,12.727922061357855,12.206555615733702,7.810249675906654,6.782329983125268,6.708203932499369,7.280109889280518,3.7416573867739413,3.605551275463989,2.8284271247461903,8.831760866327848
West Brom_20_21,29.58039891549808,30.14962686336267,26.095976701399778,18.973665961010276,15.297058540778355,13.341664064126334,14.7648230602334,15.165750888103101,14.52583904633395,12.727922061357855,13.784048752090222,13.674794331177344,10.344080432788601,9.273618495495704,8.774964387392123,8.06225774829855,4.898979485566356,3.3166247903554,5.477225575051661,6.48074069840786
Sheffield Utd_20_21,30.757112998459398,31.78049716414141,27.16615541441225,20.615528128088304,16.0312195418814,15.0,17.05872210923198,17.69180601295413,17.029386365926403,14.45683229480096,14.317821063276353,14.352700094407323,12.727922061357855,12.206555615733702,10.677078252031311,8.602325267042627,7.280109889280518,4.242640687119285,9.1104335791443,8.306623862918075
